,corpus_id,author_id,second_author_id,translator_id,second_translator_id,name_original,name_translated,sphere,creation_date,translation_date,sents_number,tokens_number
983,4,686,0,332,0,Дзікае паляванне караля Стаха,Дикая охота короля Стаха,художественная,1964,1983,11162,117754
984,1,690,0,163,0,Запретный плод,Forbidden fruit,художественная,1964,1989,410,6399
985,14,707,0,774,0,"Білий, білий каштановий цвіт","Белый, белый каштановый цвет",художественная,1964,1967,675,6465
986,4,689,0,332,0,Каласы пад сярпом тваім,Колосья под серпом твоим,художественная,1964,1974,28594,220581
987,18,40,0,526,398,Emil i Lönneberga,Эмиль из Лённеберги,художественная,1963,1986,1651,20032
988,12,149,0,693,0,Ansichten eines Clowns,Глазами клоуна,художественная,1963,1964,7825,144039
989,11,163,0,757,0,Lygiosios trunka akimirką,Ничья длится мгновенье,художественная,1963,1966,7944,58842
990,11,163,0,727,0,Žemė visada gyva,Земля всегда жива,художественная,1963,2008,308,2817
991,1,201,0,452,0,The Collector,Коллекционер,художественная,1963,1991,13718,144109
992,18,347,0,636,0,Prästkappan,Пасторский сюртук,художественная,1963,2000,17216,143494
993,1,500,0,712,0,"Introduction [to ""Bend Sinister""]","Предисловие к 3-му американскому изданию романа [""Под знаком незаконнорожденных""]","нехудожественная, публицистика",1963,1993,128,4548
994,4,492,0,555,0,Альпійская балада,Альпийская баллада,художественная,1963,1964,6831,73129
995,14,541,0,582,0,Дамский мастер,Дамський майстер,художественная,1963,1987,3735,26679
996,15,605,0,89,0,Проблемы поэтики Достоевского,La poétique de Dostoïevski,"нехудожественная, учебно-научная",1963,1970,9452,214842
997,4,613,0,767,0,Сена на асфальце,Сено на асфальте,художественная,1963,1968,842,9357
998,14,646,0,462,0,Тронка. Глава ХІ. Полігон (Історія однієї любові),Полигон. История одной любви,художественная,1963,1964,885,13924
999,4,170,0,235,446,Сэрца на далонi,Сердце на ладони,художественная,1963,1964,31047,230525
1000,1,103,0,562,0,The Case of the Blonde Bonanza,Белокурая удача,художественная,1962,1990,7742,86971
1001,8,131,0,484,0,Il giardino dei Finzi-Contini,Сад Финци-Контини,художественная,1962,2008,963,21654
1002,1,500,0,342,0,Pale Fire,Бледный огонь,художественная,1962,1983,8059,141827
1003,14,536,0,681,0,Джалапіта,Джалапита,художественная,1962,2008,356,5882
1004,1,690,0,163,0,Петух,The Cock,художественная,1962,1989,324,4750
1005,8,486,0,171,0,Колымские рассказы,I racconti di Kolyma/I racconti della Kolyma,художественная,1962,-1,2273,36937
1006,8,486,0,121,0,Колымские рассказы,I racconti di Kolyma,художественная,1962,-1,4768,62445
1007,13,342,0,396,0,Solaris,Солярис,художественная,1961,1973,7568,103651
1008,4,408,0,556,0,Людзі на балоце,Люди на болоте,художественная,1961,1962,25077,219111
1009,5,423,0,340,0,Один день Ивана Денисовича,Един ден на Иван Денисович,художественная,1961,1990,6163,71310
1010,7,423,0,53,0,Один день Ивана Денисовича,Un día en la vida de Ivan Denisovich,художественная,1961,1970,6329,78192
1011,19,480,0,183,0,Звездный билет (гл. 8-13) (Tähepilet,8.-13. p.),художественная,1961,2009,6736,46695
1012,4,492,0,555,0,Адна ноч,Одна ночь,художественная,1961,1968,1387,16901
1013,4,492,0,555,0,Трэцяя ракета,Третья ракета,художественная,1961,1962,7565,71779
1014,14,542,0,315,523,Тропою легенд,Стежкою легенд,"нехудожественная, учебно-научная",1961,1970,9606,123840
1015,4,686,0,351,0,Маленькая балерына,Маленькая балерина,художественная,1961,1984,1468,13066
1016,4,686,0,332,0,Цыганскі кароль,Цыганский король,художественная,1961,1981,4041,31577
1017,4,712,0,216,0,Туга,Тоска,художественная,1961,1962,540,5973
1018,7,105,0,213,0,Guerra de guerillas,Партизанская война,"нехудожественная, публицистика",1960,2010,3334,73054
1019,15,320,0,522,0,Un souvenir qu'on va chérir,"Воспоминание, которым мы будем дорожить",художественная,1960,1991,180,2600
1020,1,380,211,707,0,A Canticle For Leibowitz,Страсти по Лейбовицу,художественная,1960,1999,16337,194496
1021,14,456,2,228,0,Винни-Пух и все-все-все,Вінні-Пух та всі-всі-всі,художественная,1960,2004,2966,34945
1022,8,481,0,39,34,"Жизнь и судьба, гл. 21","Vita e destino, cap. 21",художественная,1960,1982,665,14568
1023,8,481,0,39,34,"Жизнь и судьба, гл. 45-50","Vita e destino, cap. 45-50",художественная,1960,1982,1010,19207
1024,1,481,0,162,0,"Жизнь и судьба, ч. 1",Life and fate. Part 1,художественная,1960,1985,12300,194379
1025,1,481,0,162,0,"Жизнь и судьба, ч. 2",Life and fate. Part 2,художественная,1960,1985,12388,187059
1026,15,481,0,7,0,"Жизнь и судьба, ч. 2","Vie et Destin, partie 2",художественная,1960,1980,12983,198574
1027,1,481,0,162,0,"Жизнь и судьба, ч. 3",Life and fate. Part 3,художественная,1960,1985,10828,166690
1028,15,481,0,7,0,"Жизнь и судьба, ч. 3","Vie et Destin, partie 3",художественная,1960,1980,11816,173423
1029,4,613,0,767,0,Блакітны вецер,Голубой ветер,художественная,1960,1968,363,4079
1030,4,613,0,767,0,Двое ў лесе,Двое в лесу,художественная,1960,1968,529,7822
1031,1,659,0,155,0,Алфред,Alfred,художественная,1960,1980,1160,10702
1032,1,659,0,155,0,Время говорит: пора,Time's urging,художественная,1960,1980,1282,12099
1033,1,659,0,155,0,Дубравка,The Panther,художественная,1960,1980,1666,15281
1034,1,659,0,155,0,Мы сказали клятву,We swore an oath,художественная,1960,1980,1402,12210
1035,1,659,0,155,0,Сколько стоит долг,Paying your debts,художественная,1960,1980,1830,17428
1036,1,659,0,155,0,Тишина,Peace and quiet,художественная,1960,1980,1524,12523
1037,4,686,0,332,0,Сівая легенда,Седая легенда,художественная,1960,1981,4514,38690
1038,1,38,0,391,629,The Final Diagnosis,Окончательный диагноз,художественная,1959,1980,8888,96698
1039,7,427,460,29,0,Белый конус Алаида,El cono blanco de Alaid,художественная,1959,1973,1143,11349
1040,15,481,0,7,0,"Жизнь и судьба, ч. 1",Vie et destin,художественная,1959,1980,12444,206160
1041,4,492,0,311,0,Жураўліны крык,Журавлиный крик,художественная,1959,1985,4059,53097
1042,4,492,0,555,0,Эстафета,Эстафета,художественная,1959,1968,196,3027
1043,14,558,0,639,0,Олесь Бердник. Привид іде по землі. Післямова,Александр Берднык. Призрак идёт по земле. Послесловие,"нехудожественная, учебно-научная",1959,1962,64,765
1044,14,645,0,639,0,Привид іде по Землі,Призрак идёт по Земле,художественная,1959,1962,9358,62649
1045,11,33,0,611,0,Balta drobulė,Белый саван,художественная,1958,2006,11352,81639
1046,16,214,0,788,0,Pietarin Valot,Огни Петербурга,художественная,1958,2014,15270,198214
1047,1,500,0,724,0,Translator's Foreword [To A Hero of our Time],"Предисловие к ""Герою нашего времени""","нехудожественная, публицистика",1958,2000,305,7369
1048,3,699,633,0,0,Мышка и лиса,Сысҡан менән төлкө,художественная,1958,2016,56,352
1049,3,699,633,0,0,"Рыба, кит и олень",Кит балығы һәм болан,художественная,1958,2016,24,210
1050,4,686,0,332,0,Лісты не спазняюцца ніколі,Письма не опаздывают никогда,художественная,1958,1992,1334,11491
1051,8,169,0,529,0,Il barone rampante,Барон на дереве,художественная,1957,1965,1406,27496
1052,16,261,0,306,0,Neljäs nikama eli Veijari vastoin tahtoaan,"Четвертый позвонок, или мошенник поневоле",художественная,1957,1959,16604,143581
1053,1,500,0,342,358,Pnin,Пнин,художественная,1957,1983,3981,92496
1054,14,578,0,203,0,Судьба человека,Доля людини,художественная,1957,1958,968,11848
1055,1,66,0,357,0,The Chronicles of Narnia. The Last Battle,Хроники Нарнии. Последняя битва,художественная,1956,1991,5468,76992
1056,12,102,0,316,0,Der schwarze Obelisk,Чёрный обелиск,художественная,1956,1961,23860,190608
1057,18,304,0,736,0,Sibyllan,Сивилла,художественная,1956,1981,4718,77966
1058,1,500,0,352,0,On a Book Entitled Lolita,"О книге, озаглавленной ""Лолита""","нехудожественная, публицистика",1956,1967,164,5026
1059,4,437,0,271,301,Сябры,Друзья,художественная,1956,1978,382,3324
1060,4,440,0,350,0,"Дванаццаты, жорсткі",Двенадцатый жесткий,художественная,1956,1960,988,9172
1061,14,488,0,490,0,В зоряні світи,В звездные миры,художественная,1956,1958,9099,77352
1062,3,528,458,383,0,Старик и море,Ҡарт менән диңгеҙ,художественная,1956,2000,2222,18360
1063,4,611,0,271,0,Цытадэль неба,Цитадель неба,художественная,1956,1961,14665,115846
1064,1,620,0,165,0,Карасик,The Crucian carp,художественная,1956,1954,332,3178
1065,4,412,0,235,0,Крыніцы,Криницы,художественная,1956,1957,22682,209993
1066,14,651,0,759,0,Бекас,Бекас,художественная,1956,1958,324,3015
1067,14,651,0,405,0,Бенгальський тигр,Бенгальский тигр,художественная,1956,1958,266,3722
1068,14,651,0,405,0,Вальдшнеп,Вальдшнеп,художественная,1956,1958,242,2329
1069,14,651,0,405,0,Ведмідь,Медведь,художественная,1956,1958,269,2693
1070,14,651,0,405,0,Вовк,Волк,художественная,1956,1958,506,3472
1071,14,651,0,675,0,Від автора,От автора,художественная,1956,1956,35,367
1072,14,651,0,678,0,Відкриття охоти,Открытие охоты,художественная,1956,1958,206,1969
1073,14,651,0,518,0,Гагара,Гагара,художественная,1956,1958,365,3677
1074,14,651,0,405,0,Дика гуска,Дикий гусь,художественная,1956,1958,322,3702
1075,14,651,0,405,0,Дика коза,Дикая коза,художественная,1956,1958,366,3044
1076,14,651,0,759,0,"Дикий кабан, або Вепр","Дикий кабан, или Вепрь",художественная,1956,1958,444,4285
1077,14,651,0,405,0,Дрохва,Дрофа,художественная,1956,1958,472,4333
1078,14,651,0,405,0,Екипировка мисливця,Экипировка охотника,художественная,1956,1958,204,2512
1079,14,651,0,678,0,З крякухою на озері,С крякухой на озере,художественная,1956,1958,537,5294
1080,14,651,0,405,0,Заєць,Заяц,художественная,1956,1958,240,1687
1081,14,651,0,405,0,Лебідь,Лебедь,художественная,1956,1958,390,3217
1082,14,651,0,405,0,Лисиця,Лисица,художественная,1956,1958,283,2372
1083,14,651,0,475,0,Лось,Лось,художественная,1956,1958,212,2548
1084,14,651,0,0,0,Мисливство,Охота,художественная,1956,1958,148,998
1085,14,651,0,405,0,Ні пера вам ні пуху,Ни пера вам ни пуха!,художественная,1956,1958,110,854
1086,14,651,0,405,0,Перепілка,Перепёлка,художественная,1956,1958,368,2931
1087,14,651,0,405,0,Ружжо,Ружжо,художественная,1956,1958,653,5064
1088,14,640,0,254,0,Воля до життя,Воля к жизни,художественная,1956,1956,451,3719
1089,14,640,0,216,0,Невідомий,Неизвестный,художественная,1956,1966,24,239
1090,14,640,0,254,0,Федорченко,Федорченко,художественная,1956,1956,26,373
1091,1,66,0,357,0,The Chronicles of Narnia. The Magician's Nephew,Хроники Нарнии. Племянник чародея,художественная,1955,1991,5350,68559
1092,1,500,0,352,0,Lolita,Лолита,художественная,1955,1967,10503,215248
1093,8,469,0,152,0,Доктор Живаго,Il dottor Zivago,художественная,1955,-1,26170,339706
1094,14,554,0,538,0,Рождество в концлагере (Узники коммунизма),Різдво в концтаборі,"нехудожественная, публицистика",1955,2011,90,1467
1095,1,66,0,357,0,The Chronicles of Narnia. The Horse and His Boy,Хроники Нарнии. Конь и его мальчик,художественная,1954,1991,6246,74821
1096,1,172,0,298,565,The Lord of the Rings: The Two Towers,Властелин колец: Две башни,художественная,1954,1994,13606,272730
1097,1,385,0,431,0,Lord of the Flies,Повелитель мух,художественная,1954,1985,11851,107165
1098,5,563,0,476,698,Очарованный принц. Вторая повесть о Ходже Насреддине,Повест за Настрадин Ходжа. Книга втора. Омагьосаният принц,художественная,1954,1983,12796,200500
1099,17,620,0,135,0,Приключения Незнайки и его друзей,Neználkovy příhody,художественная,1954,1967,5930,67351
1100,1,620,0,122,0,Приключения Незнайки и его друзей,The Adventures of Dunno and his Friends,художественная,1954,1980,5617,74291
1101,4,711,0,423,0,На ростанях. Ч. 1. Верхань,На росстанях. Ч. 1. Верхань,художественная,1954,1956,7596,81231
1102,4,711,0,423,0,На ростанях. Ч. 2. На крыжовых дарогах,На росстанях. Ч. 2. На перепутье,художественная,1954,1956,10754,113849
1103,1,66,0,357,0,The Chronicles of Narnia. The Silver Chair,Хроники Нарнии. Серебряное кресло,художественная,1953,1991,6592,88583
1104,13,68,0,299,0,Zniewolony umysł,Порабощенный разум,"нехудожественная, публицистика",1953,2003,7842,131838
1105,12,121,0,644,0,Der Verdacht,Подозрение,художественная,1953,1990,3475,51666
1106,1,318,0,749,0,Fahrenheit 451,451 по Фаренгейту,художественная,1953,1956,8232,87474
1107,4,485,0,285,0,Таямнічы надпіс,Таинственная надпись,художественная,1953,1960,7404,64483
1108,4,493,0,447,0,Герои Эллады,Героi Элады,"учебно-научная, художественная",1953,1984,5046,64405
1109,4,712,0,216,0,Галя,Галя,художественная,1953,1956,1298,11176
1110,7,105,0,215,0,Notas de viaje,Дневник мотоциклиста,"нехудожественная, публицистика",1953,2014,3165,79004
1111,8,133,0,439,0,Mondo Piccolo,Маленький мир дона Камилло,художественная,1953,2002,1721,21996
1112,1,66,0,357,0,The Chronicles of Narnia. The Voyage of the ‘Dawn Treader’,Хроники Нарнии. Плавание «Утреннего Путника»,художественная,1952,1991,6782,99104
1113,1,500,0,712,0,Lance,Ланс,художественная,1952,2000,393,8605
1114,1,500,0,712,0,The assistant producer,Помощник режиссера,художественная,1952,2000,434,10728
1115,4,412,0,235,0,У добры час,В добрый час,художественная,1952,1955,26371,226724
1116,14,640,0,254,0,Земля,Земля,художественная,1952,1956,1485,17743
1117,13,48,0,720,0,Pokolenie,Поколение,художественная,1951,1965,12005,129222
1118,7,54,0,415,0,La Colmena,Улей,художественная,1951,1970,12787,130140
1119,1,66,0,357,0,The Chronicles of Narnia. Prince Caspian,Хроники Нарнии. Принц Каспиан,художественная,1951,1991,5916,79853
1120,1,104,0,277,408,The Old Man and the Sea,Старик и море,художественная,1951,1955,3750,49011
1121,1,171,0,692,0,The Catcher in the Rye,Над пропастью во ржи,художественная,1951,1965,13012,132373
1122,1,500,0,712,0,The Vane sisters,Сестры Вэйн,художественная,1951,1991,304,9913
1123,14,651,0,380,0,Короп,Карп,художественная,1951,1958,219,2000
1124,2,716,0,246,0,Վարդանանք / Vardanank‘,Вардананк,художественная,1951,1956,28296,288091
1125,1,66,0,357,0,"The Chronicles of Narnia. The Lion, the Witch and the Wardrobe","Хроники Нарнии. Лев, колдунья и платяной шкаф",художественная,1950,1991,4690,67683
1126,18,304,0,399,0,Barabbas,Варавва,художественная,1950,1981,5002,64037
1127,1,500,0,712,0,Scenes from the life of a double monster,Сцены из жизни двойного чудища,художественная,1950,2000,218,5862
1128,1,620,0,165,0,Дневник Коли Синицына,Kolya Sinitsin's diary,художественная,1950,1954,3412,39474
1129,6,623,0,604,0,Үүрэй толон,На утренней заре,художественная,1950,1956,5995,115901
1130,1,500,0,352,0,Conclusive Evidence,Другие берега,"нехудожественная, публицистика",1950,1953,3760,131918
1131,14,471,0,597,0,В одном доме,В одному будинку,художественная,1950,1982,42,322
1132,14,471,0,597,0,Волшебное слово,Чарівне слово,художественная,1950,1982,185,1151
1133,14,471,0,263,0,Злая мать и добрая тётя,Зла мати і добра тіточка,художественная,1950,1982,26,255
1134,14,471,0,597,0,Кто хозяин?,Хто хазяїн?,художественная,1950,1982,46,296
1135,14,471,0,263,0,Мечтатель,Мрійник,художественная,1950,1982,36,220
1136,14,471,0,263,0,На катке,На ковзанці,художественная,1950,1982,46,255
1137,14,471,0,263,0,Навестила,Провідала,художественная,1950,1982,78,426
1138,14,471,0,263,0,Отомстила,Помстилася,художественная,1950,1982,66,475
1139,14,471,0,263,0,Печенье,Печиво,художественная,1950,1982,41,218
1140,14,471,0,263,0,Плохо,Погано,художественная,1950,1982,22,140
1141,14,471,0,597,0,Просто старушка,Просто бабуся,художественная,1950,1982,30,125
1142,14,471,0,263,0,Пуговица,Ґудзик,художественная,1950,1982,14,121
1143,14,471,0,597,0,Синие листья,Сині листочки,художественная,1950,1982,74,397
1144,14,471,0,263,0,Сыновья,Сини,художественная,1950,1982,50,286
1145,14,471,0,263,0,Три товарища,Три товарищі,художественная,1950,1982,26,166
1146,14,471,0,263,0,Хорошее,Гарне,художественная,1950,1982,52,288
1147,14,471,0,263,0,Что легче?,Що легше?,художественная,1950,1982,50,334
1148,14,471,0,263,0,﻿Девочка с куклой,Дівчинка з лялькою,художественная,1950,1982,44,234
1149,7,10,0,227,0,Reino de este mundo,Царство земное,художественная,1949,1988,2393,55234
1150,1,127,0,292,0,Nineteen Eighty-Four,1984,художественная,1949,1989,11596,178995
1151,1,500,0,303,0,Sartre's first try,Первая проба Сартра,"нехудожественная, публицистика",1949,2000,61,1227
1152,1,620,0,165,0,Весёлая семейка,Jolly family,художественная,1949,1954,3620,36501
1153,14,640,0,254,0,Мати,Мать,художественная,1949,1956,449,3392
1154,4,714,0,247,0,ТВТ,ТВТ,художественная,1949,1956,5516,50318
1155,4,412,0,710,0,Глыбокая плынь,Глубокое течение,художественная,1949,1949,20583,164556
1156,13,194,0,650,0,Popiół i diament,Пепел и алмаз,художественная,1948,1965,16884,145216
1157,18,364,0,526,0,Trollkarlens hatt,Шляпа волшебника,художественная,1948,1998,5075,48996
1158,18,364,0,286,0,Trollkarlens hatt,Шляпа волшебника,художественная,1948,1976,5301,51694
1159,1,500,0,712,0,Signs and symbols,Знаки и символы,художественная,1948,2000,235,3912
1160,1,526,579,44,0,Это было под Ровно,Stout hearts,художественная,1948,1961,10032,129406
1161,15,189,0,570,0,Difficulté d'être,Трудность бытия,"нехудожественная, публицистика",1947,2005,6524,87600
1162,15,189,0,517,0,Difficulté d'être,Тяжесть бытия,"нехудожественная, публицистика",1947,2003,6516,89025
1163,1,500,0,712,0,Bend Sinister,Под знаком незаконнорожденных,художественная,1947,1993,7617,121858
1164,13,518,0,80,0,Призрак Александра Вольфа,Widmo Aleksandra Wolfa,художественная,1947,2009,4459,71444
1165,1,620,0,165,0,Дружок,Laddy,художественная,1947,1954,686,7419
1166,4,652,0,336,0,Аметистовое дело,Аметыставая справа,художественная,1947,1995,520,4737
1167,5,459,0,500,0,Повесть о настоящем человеке,Повест за истинския човек,художественная,1946,1980,12596,190822
1168,1,459,0,97,0,Повесть о настоящем человеке,A Story about a real man,художественная,1946,1950,12725,210874
1169,1,539,0,73,0,На краю Ойкумены,The Land of foam,художественная,1946,1957,10021,177638
1170,1,620,0,165,0,Телефон,The Telephone,художественная,1946,1954,520,3949
1171,1,127,0,504,0,Animal Farm,Скотный двор,художественная,1945,1989,2882,53207
1172,16,274,0,306,413,Sinuhe egyptiläinen,"Синухе, египтянин",художественная,1945,1994,26585,511685
1173,1,500,0,712,0,Conversation Piece,Групповой портрет,художественная,1945,2000,428,8747
1174,1,500,0,712,0,Time and ebb,Превратности времен,художественная,1945,2000,146,4980
1175,14,585,0,601,0,Интересный рассказ,Цікава розповідь,художественная,1945,1991,235,1820
1176,1,620,0,165,0,Бенгальские огни [Ёлка],Our fir-tree party,художественная,1945,1954,778,6743
1177,1,620,0,165,0,Огурцы,Cucumbers,художественная,1945,1954,202,1592
1178,14,640,0,254,0,Повість полум'яних літ,Повесть пламенных лет,художественная,1945,1956,8317,56941
1179,16,152,0,753,0,Enkä ollut vanki. Tuokiokuvia vankilasta,"Нет, я не была узницей","нехудожественная, публицистика",1944,1979,5375,61568
1180,18,304,0,308,0,Dvärgen,Карлик,художественная,1944,1981,6729,100359
1181,1,500,0,712,0,A Forgotten Poet,Забытый поэт,художественная,1944,2000,317,7702
1182,1,500,0,408,0,Nikolai Gogol,Николай Гоголь,"нехудожественная, публицистика",1944,1993,2618,74872
1183,4,561,0,423,0,Вялікае сэрца,Большое сердце,художественная,1944,1947,872,10463
1184,4,561,0,717,0,Заўтрашні дзень,Завтрашний день,художественная,1944,1958,3119,32712
1185,1,620,0,165,0,Тук-тук-тук,Rat-a-tat!,художественная,1944,1954,352,3264
1186,14,628,0,0,0,Докладная записка секретарю Днепропетровского обкома Найденову,Доповідна записка секретарю Дніпропетровського обкома Найдьонову,"нехудожественная, официально-деловая",1944,2005,8,116
1187,1,500,0,712,0,That in Aleppo Once...,Как-то раз в Алеппо...,художественная,1943,2000,264,7506
1188,14,640,0,254,0,Україна в огні,Украина в огне,художественная,1943,1956,8337,55366
1189,1,652,0,58,0,Живинка в деле,That spark of life,художественная,1943,1945,304,3569
1190,14,666,0,0,0,Двенадцать месяцев,Дванадцять місяців,художественная,1943,-1,4031,19398
1191,15,35,0,661,0,Le petit prince,Маленький принц,художественная,1942,1959,2568,27634
1192,7,54,0,766,0,La familia de Pascual Duarte,Семья Паскуаля Дуарте,художественная,1942,1970,3653,61975
1193,8,82,0,465,0,Eppure battono alla porta,И все же стучат в дверь,художественная,1942,-1,605,7466
1194,8,82,0,756,0,I sette messaggeri,Семь гонцов,художественная,1942,-1,130,2807
1195,8,82,0,696,0,Il borghese stregato,Очарованный буржуа,художественная,1942,-1,292,4312
1196,8,82,0,378,0,Il mantello,Плащ,художественная,1942,-1,236,2857
1197,8,82,0,696,0,L’assalto al Grande Convoglio,Нападение на большой конвой,художественная,1942,-1,668,8846
1198,8,82,0,756,0,L’uccisione del drago,Как убили дракона,художественная,1942,-1,658,9018
1199,8,82,0,378,0,Sette piani,Семь этажей,художественная,1942,-1,556,9382
1200,14,640,0,254,0,Ніч перед боєм,Ночь перед боем,художественная,1942,1942,755,6551
1201,1,652,0,58,0,Железковы покрышки,Zhelezko’s covers,художественная,1942,1945,490,6904
1202,14,568,0,0,0,Честное слово,Чесне слово,художественная,1941,1957,340,2743
1203,10,20,0,607,0,Sūnu ciema zēni,Пареньки села Замшелого,художественная,1940,1978,6729,85606
1204,1,104,0,610,412,For Whom The Bell Tolls,По ком звонит колокол,художественная,1940,1968,31088,318191
1205,1,139,0,610,0,The Power and the Glory,Сила и слава,художественная,1940,1980,12297,139838
1206,18,222,0,453,0,Kallocain,Каллокаин,художественная,1940,1971,6250,101907
1207,5,430,0,269,0,Властелин мира,Владетелят на света,художественная,1940,1988,10956,111067
1208,1,500,0,45,352,Solus Rex,Solus Rex,художественная,1940,1973,516,18849
1209,1,500,0,45,352,Ultima Thule,Ultima Thule,художественная,1940,1973,691,19255
1210,1,500,0,45,352,Василий Шишков,Beneficience,художественная,1940,1975,186,4484
1211,4,561,0,694,0,Насцечка,Настенька,художественная,1940,1958,2343,25033
1212,5,563,0,270,734,Повесть о Ходже Насреддине. Возмутитель спокойствия,Повест за Настрадин Ходжа. Смутителят на спокойствието,художественная,1940,1983,7652,121836
1213,14,567,0,0,0,Докладная записка Народного Комиссара внутренних дел Союза ССР в ЦК ВКП(б) с предложением о физическом уничтожении интер (Доповідна записка Народного Комісара внутрішніх справ Союзу РСР у ЦК ВКП,б) з пропозицією про фізичне знищення інтернова,"нехудожественная, официально-деловая",1940,1993,40,866
1214,14,586,0,589,0,Беличья память,Білоччина пам'ять,художественная,1940,1982,16,230
1215,14,586,0,589,0,Берестяная трубочка,Луб'яна дудочка,художественная,1940,1982,22,303
1216,14,599,0,0,0,Про дівчинку Наталочку і сріблясту рибку,О девочке Наташеньке и серебристой рыбке,художественная,1940,-1,56,454
1217,1,652,0,58,0,Хрупкая веточка,A Fragile twig,художественная,1940,1945,482,6370
1218,14,0,0,0,0,Постановление ЦК ВКП(б) о расстреле интернированных польских офицеров и заключенных из западных областей Украины и Белор (Постанова ЦК ВКП,б) про розстріл інтернованих польських офіцерів та ув'язнених із західних областей України і Білорусі,"нехудожественная, официально-деловая",1940,1993,16,334
1219,5,606,0,536,0,Мастер и Маргарита,Майстора и Маргарита,художественная,1940,1989,17211,237305
1220,1,606,0,107,160,Мастер и Маргарита,Master and Margarita,художественная,1940,1979,16413,258609
1221,10,606,0,140,0,Мастер и Маргарита,Meistars un Margarita,художественная,1940,1971,18136,224978
1222,2,606,0,797,0,Мастер и Маргарита (ч. 1),Վարպետը ու Մարգարիտան / Varpetə u Margaritan,художественная,1940,1980,7355,85256
1223,4,606,0,259,0,Мастер и Маргарита (ч. 1) (Майстар і Маргарыта,ч. 1),художественная,1940,1994,7602,118829
1224,17,606,0,4,0,Мастер и Маргарита (ч. 1) (Mistr a Markétka,I),художественная,1940,1969,6698,118798
1225,15,606,0,33,0,Мастер и Маргарита (ч. 1) (Le Maître et Marguerite,p 1),художественная,1940,1968,6634,150940
1226,8,606,0,189,0,Мастер и Маргарита (ч. 1) (Il Maestro e Margherita,p 1),художественная,1940,1967,7806,134360
1227,13,606,0,85,195,Мастер и Маргарита (ч. 1) (Mistrz i Małgorzata,cz 1),художественная,1940,1969,7957,124496
1228,14,606,0,551,0,Мастер и Маргарита (ч. 1) (Майстер і Марґарита,ч. 1),художественная,1940,2005,8040,120075
1229,4,606,0,259,0,Мастер и Маргарита (ч. 2) (Майстар і Маргарыта,ч. 2),художественная,1940,1994,6677,102752
1230,17,606,0,4,0,Мастер и Маргарита (ч. 2) (Mistr a Markétka,II),художественная,1940,1969,5682,103169
1231,15,606,0,33,0,Мастер и Маргарита (ч. 2) (Le Maître et Marguerite,p 2),художественная,1940,1968,5709,129136
1232,8,606,0,189,0,Мастер и Маргарита (ч. 2) (Il Maestro e Margherita,p 2),художественная,1940,1967,6830,119160
1233,13,606,0,85,195,Мастер и Маргарита (ч. 2) (Mistrz i Małgorzata,cz 2),художественная,1940,1969,6894,108140
1234,14,606,0,551,0,Мастер и Маргарита (ч. 2) (Майстер і Марґарита,ч. 2),художественная,1940,2005,7243,105579
1235,2,578,0,799,0,"Тихий Дон, книга 1","Խաղաղ Դոնը, մաս 1 / Xaġaġ Donə, mas 1",художественная,1940,1977,8530,73061
1236,1,205,0,610,0,The Grapes of Wrath,Гроздья гнева,художественная,1939,1940,31663,330719
1237,1,500,0,45,0,Волшебник,Enchanter,художественная,1939,1986,851,29541
1238,1,500,0,45,352,Посещение музея,The visit to the museum,художественная,1939,1963,267,6839
1239,14,585,0,601,0,Ёлка (Лёля и Минька) (Ялинка,Льоля і Мишко),художественная,1939,1991,224,1760
1240,14,585,0,601,0,Бабушкин подарок (Лёля и Минька) (Бабусин подарунок,Льоля і Мишко),художественная,1939,1991,164,1495
1241,14,585,0,601,0,Великие путешественники (Лёля и Минька) (Великі мандрівники,Льоля і Мишко),художественная,1939,1991,367,3153
1242,14,585,0,601,0,Золотые слова (Лёля и Минька) (Золоті слова,Льоля і Мишко),художественная,1939,1991,387,3219
1243,14,585,0,601,0,Калоши и мороженое (Лёля и Минька) (Калоші і морозиво,Льоля і Мишко),художественная,1939,1991,236,2348
1244,14,585,0,601,0,Находка (Лёля и Минька) (Знахідка,Льоля і Мишко),художественная,1939,1991,261,2075
1245,14,585,0,601,0,Не надо врать (Лёля и Минька) (Не треба брехати,Льоля і Мишко),художественная,1939,1991,224,2225
1246,14,585,0,601,0,Тридцать лет спустя (Лёля и Минька) (Через тридцять літ,Льоля і Мишко),художественная,1939,1991,188,1806
1247,1,620,0,165,0,Автомобиль [ЗИС],Zis,художественная,1939,1954,120,1116
1248,4,662,0,341,0,"Дикая собака Динго, или Повесть о первой любви","Дзікі сабака дзінга, альбо аповесць пра першае каханне",художественная,1939,1975,6775,66556
1249,14,405,0,586,0,Казка про нерозумне,Сказка о неразумном,художественная,1939,1992,149,1464
1250,6,623,0,604,0,Рассказууд,Рассказы,художественная,1939,1956,1291,25128
1251,1,500,0,221,573,The real Life of Sebastian Knight,Истинная жизнь Себастьяна Найта,художественная,1938,1991,5979,106903
1252,1,500,0,149,352,Весна в Фиальте,Spring in Fialta,художественная,1938,1947,288,14363
1253,1,500,0,45,352,Истребление тиранов,Tyrants destroyed,художественная,1938,1976,446,16671
1254,1,500,0,45,352,Лик,Lik,художественная,1938,1964,688,15456
